"size.prev","size.cur","trt","p.size.cur","perturb.param","orig.par.val"
4.4,2.5,"control",0.0116403449579965,"surv_slope",0.631582883783147
4.5,2.5,"control",0.0106475061918315,"surv_slope",0.631582883783147
4.6,2.5,"control",0.00971507793325297,"surv_slope",0.631582883783147
4.7,2.5,"control",0.0088422819904552,"surv_slope",0.631582883783147
4.8,2.5,"control",0.00802796161418696,"surv_slope",0.631582883783147
4.9,2.5,"control",0.0072706303841019,"surv_slope",0.631582883783147
5,2.5,"control",0.0065685201612547,"surv_slope",0.631582883783147
5.1,2.5,"control",0.00591962751190467,"surv_slope",0.631582883783147
5.2,2.5,"control",0.00532175809698181,"surv_slope",0.631582883783147
5.3,2.5,"control",0.00477256861026369,"surv_slope",0.631582883783147
5.4,2.5,"control",0.00426960593477746,"surv_slope",0.631582883783147
5.5,2.5,"control",0.00381034326969352,"surv_slope",0.631582883783147
5.6,2.5,"control",0.00339221305778079,"surv_slope",0.631582883783147
5.7,2.5,"control",0.00301263661535872,"surv_slope",0.631582883783147
5.8,2.5,"control",0.00266905043186826,"surv_slope",0.631582883783147
5.9,2.5,"control",0.00235892916417851,"surv_slope",0.631582883783147
6,2.5,"control",0.00207980540125889,"surv_slope",0.631582883783147
0.5,2.6,"control",0.0456981827612128,"surv_slope",0.631582883783147
0.6,2.6,"control",0.0470045882818605,"surv_slope",0.631582883783147
0.7,2.6,"control",0.0481940500138622,"surv_slope",0.631582883783147
0.8,2.6,"control",0.0492569872433595,"surv_slope",0.631582883783147
0.9,2.6,"control",0.0501849198754338,"surv_slope",0.631582883783147
1,2.6,"control",0.050970579931052,"surv_slope",0.631582883783147
1.1,2.6,"control",0.0516080029866477,"surv_slope",0.631582883783147
1.2,2.6,"control",0.0520925981305039,"surv_slope",0.631582883783147
1.3,2.6,"control",0.0524211955347721,"surv_slope",0.631582883783147
1.4,2.6,"control",0.0525920712670885,"surv_slope",0.631582883783147
1.5,2.6,"control",0.0526049494759641,"surv_slope",0.631582883783147
1.6,2.6,"control",0.0524609825658163,"surv_slope",0.631582883783147
1.7,2.6,"control",0.0521627104190785,"surv_slope",0.631582883783147
1.8,2.6,"control",0.0517140001149462,"surv_slope",0.631582883783147
1.9,2.6,"control",0.0511199679299844,"surv_slope",0.631582883783147
2,2.6,"control",0.0503868856803175,"surv_slope",0.631582883783147
2.1,2.6,"control",0.049522073675942,"surv_slope",0.631582883783147
2.2,2.6,"control",0.0485337827043428,"surv_slope",0.631582883783147
2.3,2.6,"control",0.0474310675443723,"surv_slope",0.631582883783147
2.4,2.6,"control",0.0462236545351161,"surv_slope",0.631582883783147
2.5,2.6,"control",0.0449218056923918,"surv_slope",0.631582883783147
2.6,2.6,"control",0.0435361817827725,"surv_slope",0.631582883783147
2.7,2.6,"control",0.0420777066375687,"surv_slope",0.631582883783147
2.8,2.6,"control",0.0405574348235088,"surv_slope",0.631582883783147
2.9,2.6,"control",0.0389864245897409,"surv_slope",0.631582883783147
3,2.6,"control",0.0373756177891214,"surv_slope",0.631582883783147
3.1,2.6,"control",0.0357357282323996,"surv_slope",0.631582883783147
3.2,2.6,"control",0.0340771396834489,"surv_slope",0.631582883783147
3.3,2.6,"control",0.0324098144483986,"surv_slope",0.631582883783147
3.4,2.6,"control",0.0307432132571609,"surv_slope",0.631582883783147
3.5,2.6,"control",0.029086226887695,"surv_slope",0.631582883783147
3.6,2.6,"control",0.0274471197460364,"surv_slope",0.631582883783147
3.7,2.6,"control",0.0258334853926324,"surv_slope",0.631582883783147
3.8,2.6,"control",0.0242522138011988,"surv_slope",0.631582883783147
3.9,2.6,"control",0.0227094699527532,"surv_slope",0.631582883783147
4,2.6,"control",0.0212106832066616,"surv_slope",0.631582883783147
4.1,2.6,"control",0.0197605467537281,"surv_slope",0.631582883783147
4.2,2.6,"control",0.018363026344237,"surv_slope",0.631582883783147
4.3,2.6,"control",0.0170213773964947,"surv_slope",0.631582883783147
4.4,2.6,"control",0.0157381695283563,"surv_slope",0.631582883783147
4.5,2.6,"control",0.0145153175145256,"surv_slope",0.631582883783147
4.6,2.6,"control",0.0133541176547469,"surv_slope",0.631582883783147
4.7,2.6,"control",0.012255288540662,"surv_slope",0.631582883783147
4.8,2.6,"control",0.0112190152301315,"surv_slope",0.631582883783147
4.9,2.6,"control",0.0102449958750346,"surv_slope",0.631582883783147
5,2.6,"control",0.00933248989966663,"surv_slope",0.631582883783147
5.1,2.6,"control",0.00848036688945938,"surv_slope",0.631582883783147
5.2,2.6,"control",0.00768715542146192,"surv_slope",0.631582883783147
5.3,2.6,"control",0.00695109114649676,"surv_slope",0.631582883783147
5.4,2.6,"control",0.0062701635158788,"surv_slope",0.631582883783147
5.5,2.6,"control",0.00564216063093905,"surv_slope",0.631582883783147
5.6,2.6,"control",0.00506471177937329,"surv_slope",0.631582883783147
5.7,2.6,"control",0.00453532730688502,"surv_slope",0.631582883783147
5.8,2.6,"control",0.00405143555417237,"surv_slope",0.631582883783147
5.9,2.6,"control",0.00361041666671134,"surv_slope",0.631582883783147
6,2.6,"control",0.00320963315694,"surv_slope",0.631582883783147
0.5,2.7,"control",0.0434802924538465,"surv_slope",0.631582883783147
0.6,2.7,"control",0.0450945492074793,"surv_slope",0.631582883783147
0.7,2.7,"control",0.0466194871133959,"surv_slope",0.631582883783147
0.8,2.7,"control",0.0480432283466789,"surv_slope",0.631582883783147
0.9,2.7,"control",0.0493546235091809,"surv_slope",0.631582883783147
1,2.7,"control",0.0505434000633863,"surv_slope",0.631582883783147
1.1,2.7,"control",0.0516002972228594,"surv_slope",0.631582883783147
1.2,2.7,"control",0.0525171848765224,"surv_slope",0.631582883783147
1.3,2.7,"control",0.053287164527068,"surv_slope",0.631582883783147
1.4,2.7,"control",0.0539046506627277,"surv_slope",0.631582883783147
1.5,2.7,"control",0.0543654314420875,"surv_slope",0.631582883783147
1.6,2.7,"control",0.0546667080397743,"surv_slope",0.631582883783147
1.7,2.7,"control",0.054807112463577,"surv_slope",0.631582883783147
1.8,2.7,"control",0.0547867040990773,"surv_slope",0.631582883783147
1.9,2.7,"control",0.0546069456557563,"surv_slope",0.631582883783147
2,2.7,"control",0.0542706595701026,"surv_slope",0.631582883783147
2.1,2.7,"control",0.0537819662594432,"surv_slope",0.631582883783147
2.2,2.7,"control",0.0531462059098171,"surv_slope",0.631582883783147
2.3,2.7,"control",0.0523698457186565,"surv_slope",0.631582883783147
2.4,2.7,"control",0.0514603746963992,"surv_slope",0.631582883783147
2.5,2.7,"control",0.0504261882600169,"surv_slope",0.631582883783147
2.6,2.7,"control",0.0492764649267096,"surv_slope",0.631582883783147
2.7,2.7,"control",0.0480210374398038,"surv_slope",0.631582883783147
2.8,2.7,"control",0.0466702606343239,"surv_slope",0.631582883783147
2.9,2.7,"control",0.045234878280736,"surv_slope",0.631582883783147
3,2.7,"control",0.0437258910366285,"surv_slope",0.631582883783147
3.1,2.7,"control",0.042154427492724,"surv_slope",0.631582883783147
3.2,2.7,"control",0.0405316201270802,"surv_slope",0.631582883783147
3.3,2.7,"control",0.0388684877853158,"surv_slope",0.631582883783147
3.4,2.7,"control",0.0371758260908952,"surv_slope",0.631582883783147
3.5,2.7,"control",0.0354641069635988,"surv_slope",0.631582883783147
3.6,2.7,"control",0.0337433881917442,"surv_slope",0.631582883783147
3.7,2.7,"control",0.0320232337697114,"surv_slope",0.631582883783147
3.8,2.7,"control",0.0303126454816635,"surv_slope",0.631582883783147
3.9,2.7,"control",0.0286200059894301,"surv_slope",0.631582883783147
4,2.7,"control",0.0269530334711969,"surv_slope",0.631582883783147
4.1,2.7,"control",0.0253187476612582,"surv_slope",0.631582883783147
4.2,2.7,"control",0.0237234469623916,"surv_slope",0.631582883783147
4.3,2.7,"control",0.0221726961435735,"surv_slope",0.631582883783147
4.4,2.7,"control",0.0206713239983548,"surv_slope",0.631582883783147
4.5,2.7,"control",0.0192234302242515,"surv_slope",0.631582883783147
4.6,2.7,"control",0.0178324006914291,"surv_slope",0.631582883783147
4.7,2.7,"control",0.0165009301996929,"surv_slope",0.631582883783147
4.8,2.7,"control",0.0152310517757981,"surv_slope",0.631582883783147
4.9,2.7,"control",0.0140241715373721,"surv_slope",0.631582883783147
5,2.7,"control",0.0128811081439743,"surv_slope",0.631582883783147
5.1,2.7,"control",0.0118021358683316,"surv_slope",0.631582883783147
5.2,2.7,"control",0.0107870303496984,"surv_slope",0.631582883783147
5.3,2.7,"control",0.00983511613452276,"surv_slope",0.631582883783147
5.4,2.7,"control",0.00894531516494841,"surv_slope",0.631582883783147
5.5,2.7,"control",0.00811619544091772,"surv_slope",0.631582883783147
5.6,2.7,"control",0.00734601915449835,"surv_slope",0.631582883783147
5.7,2.7,"control",0.00663278967334942,"surv_slope",0.631582883783147
5.8,2.7,"control",0.00597429683187377,"surv_slope",0.631582883783147
5.9,2.7,"control",0.00536816007160776,"surv_slope",0.631582883783147
6,2.7,"control",0.00481186905499467,"surv_slope",0.631582883783147
0.5,2.8,"control",0.0401894154406222,"surv_slope",0.631582883783147
0.6,2.8,"control",0.0420274996417278,"surv_slope",0.631582883783147
0.7,2.8,"control",0.0438093959481291,"surv_slope",0.631582883783147
0.8,2.8,"control",0.0455220935703014,"surv_slope",0.631582883783147
0.9,2.8,"control",0.0471528728768955,"surv_slope",0.631582883783147
1,2.8,"control",0.048689469071003,"surv_slope",0.631582883783147
1.1,2.8,"control",0.0501202304183227,"surv_slope",0.631582883783147
1.2,2.8,"control",0.0514342681089366,"surv_slope",0.631582883783147
1.3,2.8,"control",0.0526215950542584,"surv_slope",0.631582883783147
1.4,2.8,"control",0.0536732511995798,"surv_slope",0.631582883783147
1.5,2.8,"control",0.0545814132601792,"surv_slope",0.631582883783147
1.6,2.8,"control",0.0553394871541036,"surv_slope",0.631582883783147
1.7,2.8,"control",0.0559421817961239,"surv_slope",0.631582883783147
1.8,2.8,"control",0.0563855633237227,"surv_slope",0.631582883783147
1.9,2.8,"control",0.0566670892364594,"surv_slope",0.631582883783147
2,2.8,"control",0.0567856223345448,"surv_slope",0.631582883783147
2.1,2.8,"control",0.0567414247317323,"surv_slope",0.631582883783147
2.2,2.8,"control",0.0565361325835799,"surv_slope",0.631582883783147
2.3,2.8,"control",0.0561727125078191,"surv_slope",0.631582883783147
2.4,2.8,"control",0.0556554009732848,"surv_slope",0.631582883783147
2.5,2.8,"control",0.0549896281931982,"surv_slope",0.631582883783147
2.6,2.8,"control",0.0541819282743549,"surv_slope",0.631582883783147
2.7,2.8,"control",0.0532398375439845,"surv_slope",0.631582883783147
2.8,2.8,"control",0.0521717830998702,"surv_slope",0.631582883783147
2.9,2.8,"control",0.0509869637069703,"surv_slope",0.631582883783147
3,2.8,"control",0.0496952251964635,"surv_slope",0.631582883783147
3.1,2.8,"control",0.0483069325128923,"surv_slope",0.631582883783147
3.2,2.8,"control",0.046832840504733,"surv_slope",0.631582883783147
3.3,2.8,"control",0.0452839654667247,"surv_slope",0.631582883783147
3.4,2.8,"control",0.0436714593226425,"surv_slope",0.631582883783147
3.5,2.8,"control",0.0420064881892993,"surv_slope",0.631582883783147
3.6,2.8,"control",0.040300116891102,"surv_slope",0.631582883783147
3.7,2.8,"control",0.0385632008043545,"surv_slope",0.631582883783147
3.8,2.8,"control",0.0368062862066255,"surv_slope",0.631582883783147
3.9,2.8,"control",0.0350395200938049,"surv_slope",0.631582883783147
4,2.8,"control",0.0332725702107099,"surv_slope",0.631582883783147
4.1,2.8,"control",0.0315145558248252,"surv_slope",0.631582883783147
4.2,2.8,"control",0.0297739895611886,"surv_slope",0.631582883783147
4.3,2.8,"control",0.0280587304134122,"surv_slope",0.631582883783147
4.4,2.8,"control",0.0263759478547696,"surv_slope",0.631582883783147
4.5,2.8,"control",0.0247320967970966,"surv_slope",0.631582883783147
4.6,2.8,"control",0.023132902986355,"surv_slope",0.631582883783147
4.7,2.8,"control",0.0215833582839609,"surv_slope",0.631582883783147
4.8,2.8,"control",0.0200877251637117,"surv_slope",0.631582883783147
4.9,2.8,"control",0.0186495496561565,"surv_slope",0.631582883783147
5,2.8,"control",0.017271681895821,"surv_slope",0.631582883783147
5.1,2.8,"control",0.0159563033716376,"surv_slope",0.631582883783147
5.2,2.8,"control",0.0147049599465926,"surv_slope",0.631582883783147
5.3,2.8,"control",0.0135185996979689,"surv_slope",0.631582883783147
5.4,2.8,"control",0.0123976146332615,"surv_slope",0.631582883783147
5.5,2.8,"control",0.0113418853572335,"surv_slope",0.631582883783147
5.6,2.8,"control",0.0103508278007905,"surv_slope",0.631582883783147
5.7,2.8,"control",0.00942344117037656,"surv_slope",0.631582883783147
5.8,2.8,"control",0.00855835633529205,"surv_slope",0.631582883783147
5.9,2.8,"control",0.00775388393757826,"surv_slope",0.631582883783147
6,2.8,"control",0.00700806158273572,"surv_slope",0.631582883783147
0.5,2.9,"control",0.0360874860259697,"surv_slope",0.631582883783147
0.6,2.9,"control",0.0380512355293318,"surv_slope",0.631582883783147
0.7,2.9,"control",0.0399938068991597,"surv_slope",0.631582883783147
0.8,2.9,"control",0.0419023111963864,"surv_slope",0.631582883783147
0.9,2.9,"control",0.043763714817983,"surv_slope",0.631582883783147
1,2.9,"control",0.0455649953808259,"surv_slope",0.631582883783147
1.1,2.9,"control",0.0472933002328973,"surv_slope",0.631582883783147
1.2,2.9,"control",0.0489361047415848,"surv_slope",0.631582883783147
1.3,2.9,"control",0.0504813675304186,"surv_slope",0.631582883783147
1.4,2.9,"control",0.051917679922951,"surv_slope",0.631582883783147
1.5,2.9,"control",0.0532344070007676,"surv_slope",0.631582883783147
1.6,2.9,"control",0.0544218178855221,"surv_slope",0.631582883783147
1.7,2.9,"control",0.0554712031050338,"surv_slope",0.631582883783147
1.8,2.9,"control",0.0563749771927341,"surv_slope",0.631582883783147
1.9,2.9,"control",0.057126764989469,"surv_slope",0.631582883783147
2,2.9,"control",0.0577214704580745,"surv_slope",0.631582883783147
2.1,2.9,"control",0.0581553271754914,"surv_slope",0.631582883783147
2.2,2.9,"control",0.0584259300260113,"surv_slope",0.631582883783147
2.3,2.9,"control",0.0585322479745268,"surv_slope",0.631582883783147
2.4,2.9,"control",0.058474618142971,"surv_slope",0.631582883783147
2.5,2.9,"control",0.0582547217397533,"surv_slope",0.631582883783147
2.6,2.9,"control",0.057875542695008,"surv_slope",0.631582883783147
2.7,2.9,"control",0.0573413101287957,"surv_slope",0.631582883783147
2.8,2.9,"control",0.0566574260208605,"surv_slope",0.631582883783147
2.9,2.9,"control",0.0558303796558907,"surv_slope",0.631582883783147
3,2.9,"control",0.054867650585113,"surv_slope",0.631582883783147
3.1,2.9,"control",0.0537776019720517,"surv_slope",0.631582883783147
3.2,2.9,"control",0.0525693662768423,"surv_slope",0.631582883783147
3.3,2.9,"control",0.0512527252799185,"surv_slope",0.631582883783147
3.4,2.9,"control",0.0498379864532728,"surv_slope",0.631582883783147
3.5,2.9,"control",0.048335857657652,"surv_slope",0.631582883783147
3.6,2.9,"control",0.0467573220794709,"surv_slope",0.631582883783147
3.7,2.9,"control",0.0451135152249609,"surv_slope",0.631582883783147
3.8,2.9,"control",0.0434156056646636,"surv_slope",0.631582883783147
3.9,2.9,"control",0.0416746810727569,"surv_slope",0.631582883783147
4,2.9,"control",0.0399016409370819,"surv_slope",0.631582883783147
4.1,2.9,"control",0.038107097131523,"surv_slope",0.631582883783147
4.2,2.9,"control",0.0363012833470701,"surv_slope",0.631582883783147
4.3,2.9,"control",0.0344939741759188,"surv_slope",0.631582883783147
4.4,2.9,"control",0.0326944144386957,"surv_slope",0.631582883783147
4.5,2.9,"control",0.0309112591424792,"surv_slope",0.631582883783147
4.6,2.9,"control",0.0291525242605751,"surv_slope",0.631582883783147
4.7,2.9,"control",0.0274255483375153,"surv_slope",0.631582883783147
4.8,2.9,"control",0.0257369647475618,"surv_slope",0.631582883783147
4.9,2.9,"control",0.0240926842747577,"surv_slope",0.631582883783147
5,2.9,"control",0.0224978875394109,"surv_slope",0.631582883783147
5.1,2.9,"control",0.0209570266714587,"surv_slope",0.631582883783147
5.2,2.9,"control",0.0194738355265734,"surv_slope",0.631582883783147
5.3,2.9,"control",0.0180513476567307,"surv_slope",0.631582883783147
5.4,2.9,"control",0.016691921183425,"surv_slope",0.631582883783147
5.5,2.9,"control",0.0153972696784417,"surv_slope",0.631582883783147
5.6,2.9,"control",0.0141684981333636,"surv_slope",0.631582883783147
5.7,2.9,"control",0.0130061430936901,"surv_slope",0.631582883783147
5.8,2.9,"control",0.0119102160451753,"surv_slope",0.631582883783147
5.9,2.9,"control",0.010880249167084,"surv_slope",0.631582883783147
6,2.9,"control",0.00991534260765772,"surv_slope",0.631582883783147
0.5,3,"control",0.0314794600521505,"surv_slope",0.631582883783147
0.6,3,"control",0.0334679937542195,"surv_slope",0.631582883783147
0.7,3,"control",0.0354685906605499,"surv_slope",0.631582883783147
0.8,3,"control",0.0374696326388274,"surv_slope",0.631582883783147
0.9,3,"control",0.0394589847589644,"surv_slope",0.631582883783147
1,3,"control",0.0414241235893879,"surv_slope",0.631582883783147
1.1,3,"control",0.0433522746926436,"surv_slope",0.631582883783147
1.2,3,"control",0.0452305570263926,"surv_slope",0.631582883783147
1.3,3,"control",0.0470461318101542,"surv_slope",0.631582883783147
1.4,3,"control",0.0487863533294124,"surv_slope",0.631582883783147
1.5,3,"control",0.0504389191173582,"surv_slope",0.631582883783147
1.6,3,"control",0.0519920169794295,"surv_slope",0.631582883783147
1.7,3,"control",0.0534344664044296,"surv_slope",0.631582883783147
1.8,3,"control",0.0547558520346365,"surv_slope",0.631582883783147
1.9,3,"control",0.0559466470412571,"surv_slope",0.631582883783147
2,3,"control",0.0569983244653555,"surv_slope",0.631582883783147
2.1,3,"control",0.0579034548318886,"surv_slope",0.631582883783147
2.2,3,"control",0.0586557886192268,"surv_slope",0.631582883783147
